iter_mean,iter_sigma2,time_before_elec,upper_bound,lower_bound,cycle
0.49185022424053304,3.4677392780687797e-5,28,0.5033921769395476,0.48030827154151845,2014
0.48913725978587297,3.3848982266385646e-5,27,0.5005405159118462,0.4777340036598997,2014
0.5052166016508514,3.779158417492625e-5,26,0.5172656742195761,0.4931675290821266,2014
0.5068866220726157,3.501240017871848e-5,25,0.5184841923580921,0.49528905178713933,2014
0.514066905079622,3.493617555747929e-5,24,0.5256518440963632,0.5024819660628809,2014
0.5150696083277883,3.847763500177761e-5,23,0.5272275556308007,0.5029116610247758,2014
0.5124569953233343,3.8364047571044144e-5,22,0.5245969840032683,0.5003170066434004,2014
0.5096430389365878,3.487104259571338e-5,21,0.5212171737740473,0.49806890409912835,2014
0.5071822586736999,3.563354388669487e-5,20,0.5188822510751986,0.49548226627220127,2014
0.506269800076761,3.737353987115899e-5,19,0.5182520448901942,0.49428755526332796,2014
0.5050962764768857,3.121180320824357e-5,18,0.516046311326364,0.49414624162740745,2014
0.5062323686762688,3.721466793994419e-5,17,0.5181891185840861,0.49427561876845144,2014
0.5008458357325059,3.382416694404314e-5,16,0.5122449111218624,0.4894467603431492,2014
0.4977758338438205,3.73025795895365e-5,15,0.509746698046173,0.4858049696414681,2014
0.49887546091236207,3.2719063468470655e-5,14,0.5100867745829574,0.48766414724176677,2014
0.4846519543140327,3.88527483874823e-5,13,0.4968690209916502,0.47243488763641517,2014
0.48657329248964254,3.575959490141264e-5,12,0.4982939605496665,0.47485262442961856,2014
0.4948796498900448,3.4806096533947555e-5,11,0.5064430014995399,0.48331629828054967,2014
0.4911619690835586,3.4404716521636746e-5,10,0.5026584537197211,0.4796654844473961,2014
0.4878444220750199,3.500250704961101e-5,9,0.4994403537358131,0.4762484904142267,2014
0.48772277646630185,3.777296807599692e-5,8,0.4997688809885426,0.4756766719440611,2014
0.4942220257555931,3.2597526696154294e-5,7,0.5054124975309896,0.4830315539801966,2014
0.4932101979778535,3.5774467088222585e-5,6,0.5049333030599602,0.48148709289574676,2014
0.4967189302008687,3.301175894400654e-5,5,0.5079802788394331,0.48545758156230434,2014
0.4946855848178442,3.172737658842172e-5,4,0.5057256885266904,0.4836454811089979,2014
0.48925439308694196,3.210754062774756e-5,3,0.5003604422528495,0.47814834392103445,2014
0.4887936267164297,3.435413113376976e-5,2,0.5002816565807489,0.4773055968521105,2014
0.4826707579797113,3.003753029454341e-5,1,0.4934128330296967,0.47192868292972595,2014
0.4829019182562954,3.607757599423582e-5,0,0.4946745821833536,0.47112925432923725,2014
0.5121888918559763,1.4189213817920375e-4,40,0.5355361152032874,0.4888416685086652,2016
0.5108889667247072,1.4798306826730034e-4,39,0.5347320318602065,0.4870459015892079,2016
0.509588376098213,1.5010255434501503e-4,38,0.5336015802320184,0.4855751719644075,2016
0.5082667622492398,1.4806016027732764e-4,37,0.5321160371170713,0.4844174873814083,2016
0.5069477175519975,1.4170351820616404e-4,36,0.5302794177802449,0.48361601732375015,2016
0.5056261814681622,1.3134003354376108e-4,35,0.5280885026496811,0.48316386028664327,2016
0.5042973191989848,1.1707813739577509e-4,34,0.52550503884584,0.48308959955212954,2016
0.5029661410310253,9.901119069472069e-5,33,0.5224689969801636,0.483463285081887,2016
0.5037782587794557,9.688230696311173e-5,32,0.5230703055974968,0.4844862119614146,2016
0.5045883514400372,8.820649033724557e-5,31,0.5229963402840029,0.4861803625960716,2016
0.5053793692084645,7.274835346260622e-5,30,0.5220967276918478,0.4886620107250812,2016
0.5067844335371332,6.803890066160846e-5,29,0.5229516299787441,0.49061723709552235,2016
0.5056898740444874,7.11154410669105e-5,28,0.522218548474176,0.48916119961479876,2016
0.5046043007458323,6.45872955584152e-5,27,0.5203560801569721,0.4888525213346925,2016
0.5035017073399517,4.874374487671243e-5,26,0.5171857845948629,0.4898176300850405,2016
0.504673582958357,4.9406566824414555e-5,25,0.5184503847320877,0.4908967811846262,2016
0.5058465848517862,5.567574822346565e-5,24,0.5204713567944617,0.4912218129091108,2016
0.5057847009496462,7.285938552410692e-5,23,0.5225148119902044,0.48905458990908796,2016
0.5057202745189153,8.134360797598595e-5,22,0.5233976500141789,0.48804289902365167,2016
0.5056488334996115,8.112589431755536e-5,21,0.5233025366694941,0.487995130329729,2016
0.5055837689674245,7.224283798165883e-5,20,0.5222429432083747,0.48892459472647426,2016
0.5075985874337534,7.161404131364181e-5,19,0.524185103074794,0.4910120717927128,2016
0.5066399024589058,8.083705245336476e-5,18,0.5242621503491395,0.4890176545686721,2016
0.5056965302240516,8.216091470264097e-5,17,0.5234624912147119,0.48793056923339123,2016
0.504770845178973,7.588230263914789e-5,16,0.5218444931142723,0.48769719724367366,2016
0.503831245720385,6.185395741651212e-5,15,0.519246113958916,0.4884163774818539,2016
0.5083159157016445,4.714382955026147e-5,14,0.5217735431151332,0.4948582882881557,2016
0.5084922031687178,6.20068250865594e-5,13,0.5239261080295275,0.49305829830790804,2016
0.508650368252157,6.71066119235605e-5,12,0.5247064188364554,0.4925943176678586,2016
0.5088196356952731,6.275749351865998e-5,11,0.524346682648937,0.4932925887416092,2016
0.5089745908426574,4.8328873083778e-5,10,0.5226003091297291,0.49534887255558563,2016
0.5104987203492795,4.095639822224636e-5,9,0.523042168814936,0.49795527188362293,2016
0.5135917644490018,3.3721106136560645e-5,8,0.5249734603390794,0.5022100685589241,2016
0.5150437848872833,2.8805444493187214e-5,7,0.5255632428374358,0.5045243269371308,2016
0.5193384700400513,3.487554933034636e-5,6,0.5309133527741208,0.5077635873059818,2016
0.5213911974342875,3.39013602464963e-5,5,0.5328032728600346,0.5099791220085405,2016
0.5251173389538587,3.0021809503499548e-5,4,0.5358566025873042,0.5143780753204132,2016
0.5212366334292643,3.002566954321953e-5,3,0.531976587438348,0.5104966794201806,2016
0.5173933584314077,2.4340237523918795e-5,2,0.5270631803776425,0.5077235364851728,2016
0.5121901190500359,2.8035171900940417e-5,1,0.5225679760723047,0.5018122620277671,2016
0.50934787732101,3.9214085916481836e-5,0,0.5216216229781742,0.4970741316638458,2016
